datetime,user,steps,hr,intensity,kind,school
2021-05-17 02:50:00,10,0,79,0,112,True
2021-05-17 02:50:00,11,0,255,0,122,True
2021-05-17 02:50:00,12,0,255,0,115,True
2021-05-17 02:50:00,15,0,255,0,115,True
2021-05-17 02:50:00,16,0,255,0,112,True
2021-05-17 02:50:00,17,0,255,10,112,True
2021-05-17 02:51:00,4,0,255,1,112,True
2021-05-17 02:51:00,5,0,79,0,122,True
2021-05-17 02:51:00,6,0,255,0,115,True
2021-05-17 02:51:00,9,0,255,0,112,True
2021-05-17 02:51:00,10,0,78,0,112,True
2021-05-17 02:51:00,11,0,77,0,112,True
2021-05-17 02:51:00,12,0,255,0,115,True
2021-05-17 02:51:00,15,0,255,0,115,True
2021-05-17 02:51:00,16,0,73,0,112,True
2021-05-17 02:51:00,17,0,78,0,112,True
2021-05-17 02:52:00,4,0,78,10,112,True
2021-05-17 02:52:00,5,0,255,0,112,True
2021-05-17 02:52:00,6,0,255,0,124,True
2021-05-17 02:52:00,9,0,63,0,112,True
2021-05-17 02:52:00,10,0,83,0,123,True
2021-05-17 02:52:00,11,0,255,0,112,True
2021-05-17 02:52:00,12,0,255,0,115,True
2021-05-17 02:52:00,15,0,255,0,115,True
2021-05-17 02:52:00,16,0,255,0,112,True
2021-05-17 02:52:00,17,0,255,0,122,True
2021-05-17 02:53:00,4,0,255,18,112,True
2021-05-17 02:53:00,5,0,85,13,121,True
2021-05-17 02:53:00,6,0,255,0,115,True
2021-05-17 02:53:00,9,0,255,0,112,True
2021-05-17 02:53:00,10,0,255,0,112,True
2021-05-17 02:53:00,11,0,69,0,112,True
2021-05-17 02:53:00,12,0,255,0,115,True
2021-05-17 02:53:00,15,0,255,0,115,True
2021-05-17 02:53:00,16,0,76,0,112,True
2021-05-17 02:53:00,17,0,73,0,122,True
2021-05-17 02:54:00,4,0,81,10,112,True
2021-05-17 02:54:00,5,0,255,0,112,True
2021-05-17 02:54:00,6,0,255,0,115,True
2021-05-17 02:54:00,9,0,60,0,112,True
2021-05-17 02:54:00,10,0,79,0,112,True
2021-05-17 02:54:00,11,0,255,0,112,True
2021-05-17 02:54:00,12,0,255,0,115,True
2021-05-17 02:54:00,15,0,255,0,115,True
2021-05-17 02:54:00,16,0,255,0,112,True
2021-05-17 02:54:00,17,0,255,0,122,True
2021-05-17 02:55:00,4,0,255,4,112,True
2021-05-17 02:55:00,5,0,79,0,112,True
2021-05-17 02:55:00,6,0,255,2,115,True
2021-05-17 02:55:00,9,0,255,0,112,True
2021-05-17 02:55:00,10,0,255,0,122,True
2021-05-17 02:55:00,11,0,78,0,112,True
2021-05-17 02:55:00,12,0,255,0,115,True
2021-05-17 02:55:00,15,0,255,0,115,True
2021-05-17 02:55:00,16,0,76,0,112,True
2021-05-17 02:55:00,17,0,71,3,112,True
2021-05-17 02:56:00,4,0,78,0,112,True
2021-05-17 02:56:00,5,0,255,0,112,True
2021-05-17 02:56:00,6,0,255,0,115,True
2021-05-17 02:56:00,9,0,64,0,112,True
2021-05-17 02:56:00,10,0,79,0,122,True
2021-05-17 02:56:00,11,0,255,29,121,True
2021-05-17 02:56:00,12,0,255,0,115,True
2021-05-17 02:56:00,15,0,255,0,115,True
2021-05-17 02:56:00,16,0,255,0,122,True
2021-05-17 02:56:00,17,0,255,0,112,True
2021-05-17 02:57:00,4,0,255,2,112,True
2021-05-17 02:57:00,5,0,79,0,112,True
2021-05-17 02:57:00,6,0,255,0,115,True
2021-05-17 02:57:00,9,0,255,0,112,True
2021-05-17 02:57:00,10,0,255,0,122,True
2021-05-17 02:57:00,11,0,63,0,112,True
2021-05-17 02:57:00,12,0,255,0,115,True
2021-05-17 02:57:00,15,0,255,0,115,True
2021-05-17 02:57:00,16,0,71,0,122,True
2021-05-17 02:57:00,17,0,70,12,112,True
2021-05-17 02:58:00,4,0,78,15,112,True
2021-05-17 02:58:00,5,0,255,0,112,True
2021-05-17 02:58:00,6,0,255,0,115,True
2021-05-17 02:58:00,9,0,61,0,112,True
2021-05-17 02:58:00,10,0,78,0,112,True
2021-05-17 02:58:00,11,0,255,0,112,True
2021-05-17 02:58:00,12,0,255,0,115,True
2021-05-17 02:58:00,15,0,255,0,115,True
2021-05-17 02:58:00,16,0,255,0,112,True
2021-05-17 02:58:00,17,0,255,0,112,True
2021-05-17 02:59:00,4,0,255,0,112,True
2021-05-17 02:59:00,5,0,92,0,112,True
2021-05-17 02:59:00,6,0,255,0,115,True
2021-05-17 02:59:00,9,0,255,0,112,True
2021-05-17 02:59:00,10,0,255,0,112,True
2021-05-17 02:59:00,11,0,61,0,112,True
2021-05-17 02:59:00,12,0,255,0,115,True
2021-05-17 02:59:00,15,0,255,0,115,True
2021-05-17 02:59:00,16,0,76,0,112,True
2021-05-17 02:59:00,17,0,68,0,122,True
2021-05-17 03:00:00,4,0,78,0,112,True
2021-05-17 03:00:00,5,0,255,0,112,True
2021-05-17 03:00:00,6,0,255,0,115,True
2021-05-17 03:00:00,9,0,64,0,112,True
2021-05-17 03:00:00,10,0,78,7,112,True
2021-05-17 03:00:00,11,0,255,0,112,True
2021-05-17 03:00:00,12,0,255,0,115,True
2021-05-17 03:00:00,15,0,255,0,115,True
2021-05-17 03:00:00,16,0,255,0,112,True
2021-05-17 03:00:00,17,0,255,0,112,True
2021-05-17 03:01:00,4,0,255,6,112,True
2021-05-17 03:01:00,5,0,85,0,112,True
2021-05-17 03:01:00,6,0,255,0,115,True
2021-05-17 03:01:00,9,0,255,0,112,True
2021-05-17 03:01:00,10,0,255,39,121,True
2021-05-17 03:01:00,11,0,63,0,112,True
2021-05-17 03:01:00,12,0,255,0,115,True
2021-05-17 03:01:00,15,0,255,0,115,True
2021-05-17 03:01:00,16,0,75,0,112,True
2021-05-17 03:01:00,17,0,79,0,122,True
2021-05-17 03:02:00,4,0,66,0,112,True
2021-05-17 03:02:00,5,0,255,0,112,True
2021-05-17 03:02:00,6,0,255,0,115,True
2021-05-17 03:02:00,9,0,63,0,112,True
2021-05-17 03:02:00,10,0,71,9,112,True
2021-05-17 03:02:00,11,0,255,0,112,True
2021-05-17 03:02:00,12,0,255,0,115,True
2021-05-17 03:02:00,15,0,255,0,115,True
2021-05-17 03:02:00,16,0,255,0,112,True
2021-05-17 03:02:00,17,0,255,0,122,True
2021-05-17 03:03:00,4,0,255,0,112,True
2021-05-17 03:03:00,5,0,94,0,112,True
2021-05-17 03:03:00,6,0,255,0,115,True
2021-05-17 03:03:00,9,0,255,38,112,True
2021-05-17 03:03:00,10,0,255,0,112,True
2021-05-17 03:03:00,11,0,64,0,112,True
2021-05-17 03:03:00,12,0,255,0,115,True
2021-05-17 03:03:00,15,0,255,0,115,True
2021-05-17 03:03:00,16,0,86,0,112,True
2021-05-17 03:03:00,17,0,70,0,112,True
2021-05-17 03:04:00,4,0,76,0,112,True
2021-05-17 03:04:00,5,0,255,0,112,True
2021-05-17 03:04:00,6,0,255,0,115,True
2021-05-17 03:04:00,9,0,85,4,112,True
2021-05-17 03:04:00,10,0,68,0,112,True
2021-05-17 03:04:00,11,0,255,0,112,True
2021-05-17 03:04:00,12,0,255,0,115,True
2021-05-17 03:04:00,15,0,255,0,115,True
2021-05-17 03:04:00,16,0,255,0,112,True
2021-05-17 03:04:00,17,0,255,0,112,True
2021-05-17 03:05:00,4,0,255,0,122,True
2021-05-17 03:05:00,5,0,91,0,112,True
2021-05-17 03:05:00,6,0,255,0,115,True
2021-05-17 03:05:00,9,0,255,16,112,True
2021-05-17 03:05:00,10,0,255,0,112,True
2021-05-17 03:05:00,11,0,68,0,112,True
2021-05-17 03:05:00,12,0,255,0,115,True
2021-05-17 03:05:00,15,0,255,0,115,True
2021-05-17 03:05:00,16,0,76,0,122,True
2021-05-17 03:05:00,17,0,79,0,112,True
2021-05-17 03:06:00,4,0,72,9,112,True
2021-05-17 03:06:00,5,0,255,0,112,True
2021-05-17 03:06:00,6,0,255,0,115,True
2021-05-17 03:06:00,9,0,70,0,112,True
2021-05-17 03:06:00,10,0,71,4,112,True
2021-05-17 03:06:00,11,0,255,0,112,True
2021-05-17 03:06:00,12,0,255,0,115,True
2021-05-17 03:06:00,15,0,255,0,115,True
2021-05-17 03:06:00,16,0,255,0,112,True
2021-05-17 03:06:00,17,0,255,0,122,True
2021-05-17 03:07:00,4,0,255,5,112,True
2021-05-17 03:07:00,5,0,93,0,112,True
2021-05-17 03:07:00,6,0,255,25,112,True
2021-05-17 03:07:00,9,0,255,0,112,True
2021-05-17 03:07:00,10,0,255,0,122,True
2021-05-17 03:07:00,11,0,65,0,112,True
2021-05-17 03:07:00,12,0,255,0,115,True
2021-05-17 03:07:00,15,0,255,0,115,True
2021-05-17 03:07:00,16,0,79,0,112,True
2021-05-17 03:07:00,17,0,78,18,112,True
2021-05-17 03:08:00,4,0,71,0,112,True
2021-05-17 03:08:00,5,0,255,2,112,True
2021-05-17 03:08:00,6,0,55,18,112,True
2021-05-17 03:08:00,9,0,61,0,112,True
2021-05-17 03:08:00,10,0,72,19,112,True
2021-05-17 03:08:00,11,0,255,0,112,True
2021-05-17 03:08:00,12,0,255,0,115,True
2021-05-17 03:08:00,15,0,255,0,115,True
2021-05-17 03:08:00,16,0,255,0,112,True
2021-05-17 03:08:00,17,0,255,0,112,True
2021-05-17 03:09:00,4,0,255,0,112,True
2021-05-17 03:09:00,5,0,84,0,112,True
2021-05-17 03:09:00,6,0,55,0,112,True
2021-05-17 03:09:00,9,0,255,0,112,True
2021-05-17 03:09:00,10,0,255,0,122,True
2021-05-17 03:09:00,11,0,73,0,112,True
2021-05-17 03:09:00,12,0,255,0,115,True
2021-05-17 03:09:00,15,0,255,0,115,True
2021-05-17 03:09:00,16,0,79,0,112,True
2021-05-17 03:09:00,17,0,78,2,112,True
2021-05-17 03:10:00,4,0,71,3,112,True
2021-05-17 03:10:00,5,0,255,5,112,True
2021-05-17 03:10:00,6,0,63,0,112,True
2021-05-17 03:10:00,9,0,65,0,112,True
2021-05-17 03:10:00,10,0,66,0,112,True
2021-05-17 03:10:00,11,0,255,0,112,True
2021-05-17 03:10:00,12,0,255,0,115,True
2021-05-17 03:10:00,15,0,255,0,115,True
2021-05-17 03:10:00,16,0,255,0,112,True
2021-05-17 03:10:00,17,0,255,0,122,True
2021-05-17 03:11:00,4,0,255,1,112,True
2021-05-17 03:11:00,5,0,85,0,122,True
2021-05-17 03:11:00,6,0,59,0,112,True
2021-05-17 03:11:00,9,0,255,0,112,True
2021-05-17 03:11:00,10,0,255,0,122,True
2021-05-17 03:11:00,11,0,66,0,112,True
2021-05-17 03:11:00,12,0,255,0,115,True
2021-05-17 03:11:00,15,0,255,0,115,True
2021-05-17 03:11:00,16,0,79,0,122,True
2021-05-17 03:11:00,17,0,69,0,122,True
2021-05-17 03:12:00,4,0,72,8,112,True
2021-05-17 03:12:00,5,0,255,0,122,True
2021-05-17 03:12:00,6,0,62,0,112,True
2021-05-17 03:12:00,9,0,63,0,112,True
2021-05-17 03:12:00,10,0,65,7,112,True
2021-05-17 03:12:00,11,0,255,0,112,True
2021-05-17 03:12:00,12,0,255,0,115,True
2021-05-17 03:12:00,15,0,255,0,115,True
2021-05-17 03:12:00,16,0,255,0,122,True
2021-05-17 03:12:00,17,0,255,0,122,True
2021-05-17 03:13:00,4,0,255,0,122,True
2021-05-17 03:13:00,5,0,86,0,112,True
2021-05-17 03:13:00,6,0,66,0,112,True
2021-05-17 03:13:00,9,0,255,0,112,True
2021-05-17 03:13:00,10,0,255,0,112,True
2021-05-17 03:13:00,11,0,66,0,112,True
2021-05-17 03:13:00,12,0,255,0,115,True
2021-05-17 03:13:00,15,0,255,0,115,True
2021-05-17 03:13:00,16,0,85,0,112,True
2021-05-17 03:13:00,17,0,75,0,122,True
2021-05-17 03:14:00,4,0,65,4,112,True
2021-05-17 03:14:00,5,0,255,0,112,True
2021-05-17 03:14:00,6,0,70,0,112,True
2021-05-17 03:14:00,9,0,65,0,112,True
2021-05-17 03:14:00,10,0,65,0,112,True
2021-05-17 03:14:00,11,0,255,0,112,True
2021-05-17 03:14:00,12,0,255,0,115,True
2021-05-17 03:14:00,15,0,255,0,115,True
2021-05-17 03:14:00,16,0,255,0,112,True
2021-05-17 03:14:00,17,0,255,0,112,True
2021-05-17 03:15:00,4,0,255,20,112,True
2021-05-17 03:15:00,5,0,98,0,112,True
2021-05-17 03:15:00,6,0,70,0,112,True
2021-05-17 03:15:00,9,0,255,0,112,True
2021-05-17 03:15:00,10,0,255,0,112,True
2021-05-17 03:15:00,11,0,70,0,112,True
2021-05-17 03:15:00,12,0,255,0,115,True
2021-05-17 03:15:00,15,0,255,0,115,True
2021-05-17 03:15:00,16,0,86,5,112,True
2021-05-17 03:15:00,17,0,66,0,112,True
2021-05-17 03:16:00,4,0,79,0,122,True
2021-05-17 03:16:00,5,0,255,0,112,True
2021-05-17 03:16:00,6,0,71,0,112,True
2021-05-17 03:16:00,9,0,71,27,112,True
2021-05-17 03:16:00,10,0,77,4,112,True
2021-05-17 03:16:00,11,0,255,0,112,True
2021-05-17 03:16:00,12,0,255,0,115,True
2021-05-17 03:16:00,15,0,255,0,115,True
2021-05-17 03:16:00,16,0,255,20,121,True
2021-05-17 03:16:00,17,0,255,0,112,True
2021-05-17 03:17:00,4,0,255,0,112,True
2021-05-17 03:17:00,5,0,87,0,112,True
2021-05-17 03:17:00,6,0,68,0,112,True
2021-05-17 03:17:00,9,0,255,0,122,True
2021-05-17 03:17:00,10,0,255,0,112,True
2021-05-17 03:17:00,11,0,71,0,112,True
2021-05-17 03:17:00,12,0,255,0,115,True
2021-05-17 03:17:00,15,0,255,0,115,True
2021-05-17 03:17:00,16,0,66,2,112,True
2021-05-17 03:17:00,17,0,74,0,112,True
2021-05-17 03:18:00,4,0,72,0,112,True
2021-05-17 03:18:00,5,0,255,0,112,True
2021-05-17 03:18:00,6,0,68,0,123,True
2021-05-17 03:18:00,9,0,65,0,112,True
2021-05-17 03:18:00,10,0,71,0,122,True
2021-05-17 03:18:00,11,0,255,0,112,True
2021-05-17 03:18:00,12,0,255,0,115,True
2021-05-17 03:18:00,15,0,255,0,115,True
2021-05-17 03:18:00,16,0,255,1,112,True
2021-05-17 03:18:00,17,0,255,5,112,True
2021-05-17 03:19:00,4,0,255,15,112,True
2021-05-17 03:19:00,5,0,94,0,112,True
2021-05-17 03:19:00,6,0,255,0,112,True
2021-05-17 03:19:00,9,0,255,0,112,True
2021-05-17 03:19:00,10,0,255,26,112,True
2021-05-17 03:19:00,11,0,70,0,112,True
2021-05-17 03:19:00,12,0,255,0,115,True
2021-05-17 03:19:00,15,0,255,0,115,True
2021-05-17 03:19:00,16,0,79,1,112,True
2021-05-17 03:19:00,17,0,77,0,112,True
2021-05-17 03:20:00,4,0,78,0,121,True
2021-05-17 03:20:00,5,0,255,0,112,True
2021-05-17 03:20:00,6,0,72,0,112,True
2021-05-17 03:20:00,9,0,64,0,112,True
2021-05-17 03:20:00,10,0,75,1,121,True
2021-05-17 03:20:00,11,0,255,0,112,True
2021-05-17 03:20:00,12,0,255,0,115,True
2021-05-17 03:20:00,15,0,255,0,115,True
2021-05-17 03:20:00,16,0,255,0,122,True
2021-05-17 03:20:00,17,0,255,0,112,True
2021-05-17 03:21:00,4,0,255,0,122,True
2021-05-17 03:21:00,5,0,93,0,112,True
2021-05-17 03:21:00,6,0,255,0,122,True
2021-05-17 03:21:00,9,0,255,0,112,True
2021-05-17 03:21:00,10,0,255,7,112,True
2021-05-17 03:21:00,11,0,70,0,112,True
2021-05-17 03:21:00,12,0,255,0,115,True
2021-05-17 03:21:00,15,0,255,0,115,True
2021-05-17 03:21:00,16,0,101,15,121,True
2021-05-17 03:21:00,17,0,69,0,122,True
2021-05-17 03:22:00,4,0,79,0,112,True
2021-05-17 03:22:00,5,0,255,0,112,True
2021-05-17 03:22:00,6,0,67,0,122,True
2021-05-17 03:22:00,9,0,61,0,112,True
2021-05-17 03:22:00,10,0,78,13,112,True
2021-05-17 03:22:00,11,0,255,0,112,True
2021-05-17 03:22:00,12,0,255,0,115,True
2021-05-17 03:22:00,15,0,255,0,115,True
2021-05-17 03:22:00,16,0,255,0,112,True
2021-05-17 03:22:00,17,0,255,5,112,True
2021-05-17 03:23:00,4,0,255,0,112,True
2021-05-17 03:23:00,5,0,98,0,112,True
2021-05-17 03:23:00,6,0,255,0,112,True
2021-05-17 03:23:00,9,0,255,0,112,True
2021-05-17 03:23:00,10,0,255,0,112,True
2021-05-17 03:23:00,11,0,68,0,112,True
2021-05-17 03:23:00,12,0,255,0,115,True
2021-05-17 03:23:00,15,0,255,0,115,True
2021-05-17 03:23:00,16,0,79,0,112,True
2021-05-17 03:23:00,17,0,69,0,112,True
2021-05-17 03:24:00,4,0,77,0,112,True
2021-05-17 03:24:00,5,0,255,0,112,True
2021-05-17 03:24:00,6,0,63,0,112,True
2021-05-17 03:24:00,9,0,64,1,112,True
2021-05-17 03:24:00,10,0,71,0,112,True
2021-05-17 03:24:00,11,0,255,0,112,True
2021-05-17 03:24:00,12,0,255,0,115,True
2021-05-17 03:24:00,15,0,255,0,115,True
2021-05-17 03:24:00,16,0,255,0,112,True
2021-05-17 03:24:00,17,0,255,0,112,True
2021-05-17 03:25:00,4,0,255,0,112,True
2021-05-17 03:25:00,5,0,86,0,112,True
2021-05-17 03:25:00,6,0,255,3,112,True
2021-05-17 03:25:00,9,0,255,1,112,True
2021-05-17 03:25:00,10,0,255,0,112,True
2021-05-17 03:25:00,11,0,71,0,112,True
2021-05-17 03:25:00,12,0,255,0,115,True
2021-05-17 03:25:00,15,0,255,0,115,True
2021-05-17 03:25:00,16,0,78,0,112,True
2021-05-17 03:25:00,17,0,68,0,112,True
2021-05-17 03:26:00,4,0,74,6,112,True
2021-05-17 03:26:00,5,0,255,0,112,True
2021-05-17 03:26:00,6,0,77,23,112,True
2021-05-17 03:26:00,9,0,66,0,112,True
2021-05-17 03:26:00,10,0,78,22,112,True
2021-05-17 03:26:00,11,0,255,0,112,True
2021-05-17 03:26:00,12,0,255,0,115,True
2021-05-17 03:26:00,15,0,255,0,115,True
2021-05-17 03:26:00,16,0,255,0,112,True
2021-05-17 03:26:00,17,0,255,0,112,True
2021-05-17 03:27:00,4,0,255,29,121,True
2021-05-17 03:27:00,5,0,93,0,122,True
2021-05-17 03:27:00,6,0,255,0,112,True
2021-05-17 03:27:00,9,0,255,0,112,True
2021-05-17 03:27:00,10,0,255,0,112,True
2021-05-17 03:27:00,11,0,70,0,112,True
2021-05-17 03:27:00,12,0,255,0,115,True
2021-05-17 03:27:00,15,0,255,0,115,True
2021-05-17 03:27:00,16,0,86,0,112,True
2021-05-17 03:27:00,17,0,74,0,112,True
2021-05-17 03:28:00,4,0,76,0,121,True
2021-05-17 03:28:00,5,0,255,0,112,True
2021-05-17 03:28:00,6,0,71,0,112,True
2021-05-17 03:28:00,9,0,64,0,112,True
2021-05-17 03:28:00,10,0,73,0,122,True
2021-05-17 03:28:00,11,0,255,0,112,True
2021-05-17 03:28:00,12,0,255,0,115,True
2021-05-17 03:28:00,15,0,255,0,115,True
2021-05-17 03:28:00,16,0,255,6,112,True
2021-05-17 03:28:00,17,0,255,0,112,True
2021-05-17 03:29:00,4,0,255,0,112,True
2021-05-17 03:29:00,5,0,94,0,112,True
2021-05-17 03:29:00,6,0,255,0,112,True
2021-05-17 03:29:00,9,0,255,0,112,True
2021-05-17 03:29:00,10,0,255,23,112,True
2021-05-17 03:29:00,11,0,63,47,112,True
2021-05-17 03:29:00,12,0,255,0,115,True
2021-05-17 03:29:00,15,0,255,0,115,True
2021-05-17 03:29:00,16,0,78,0,112,True
2021-05-17 03:29:00,17,0,75,13,121,True
2021-05-17 03:30:00,4,0,79,0,122,True
2021-05-17 03:30:00,5,0,255,0,112,True
2021-05-17 03:30:00,6,0,78,0,112,True
2021-05-17 03:30:00,9,0,65,0,112,True
2021-05-17 03:30:00,10,0,67,8,121,True
2021-05-17 03:30:00,11,0,255,0,121,True
2021-05-17 03:30:00,12,0,255,0,115,True
2021-05-17 03:30:00,15,0,255,0,115,True
2021-05-17 03:30:00,16,0,255,0,112,True
2021-05-17 03:30:00,17,0,255,0,112,True
2021-05-17 03:31:00,4,0,255,0,122,True
2021-05-17 03:31:00,5,0,92,0,112,True
2021-05-17 03:31:00,6,0,255,4,112,True
2021-05-17 03:31:00,9,0,255,0,112,True
2021-05-17 03:31:00,10,0,255,0,122,True
2021-05-17 03:31:00,11,0,74,0,122,True
2021-05-17 03:31:00,12,0,255,0,115,True
2021-05-17 03:31:00,15,0,255,0,115,True
2021-05-17 03:31:00,16,0,93,30,112,True
2021-05-17 03:31:00,17,0,255,0,115,True
2021-05-17 03:32:00,4,0,85,0,122,True
2021-05-17 03:32:00,5,0,255,0,112,True
2021-05-17 03:32:00,6,0,78,0,112,True
2021-05-17 03:32:00,9,0,67,0,112,True
2021-05-17 03:32:00,10,0,64,0,122,True
2021-05-17 03:32:00,11,0,255,0,112,True
2021-05-17 03:32:00,12,0,255,0,115,True
2021-05-17 03:32:00,15,0,255,0,115,True
2021-05-17 03:32:00,16,0,255,23,121,True
2021-05-17 03:32:00,17,0,255,0,115,True
2021-05-17 03:33:00,4,0,255,0,122,True
2021-05-17 03:33:00,5,0,94,0,112,True
2021-05-17 03:33:00,6,0,255,0,112,True
2021-05-17 03:33:00,9,0,255,0,112,True
2021-05-17 03:33:00,10,0,255,0,122,True
2021-05-17 03:33:00,11,0,72,0,112,True
2021-05-17 03:33:00,12,0,255,0,115,True
2021-05-17 03:33:00,15,0,255,0,115,True
2021-05-17 03:33:00,16,0,94,8,121,True
2021-05-17 03:33:00,17,0,255,0,115,True
2021-05-17 03:34:00,4,0,78,1,112,True
2021-05-17 03:34:00,5,0,255,0,112,True
2021-05-17 03:34:00,6,0,79,0,112,True
2021-05-17 03:34:00,9,0,66,0,112,True
2021-05-17 03:34:00,10,0,75,0,122,True
2021-05-17 03:34:00,11,0,255,0,112,True
2021-05-17 03:34:00,12,0,255,0,115,True
2021-05-17 03:34:00,15,0,255,0,115,True
2021-05-17 03:34:00,16,0,255,14,121,True
2021-05-17 03:34:00,17,0,255,0,115,True
2021-05-17 03:35:00,4,0,255,6,112,True
2021-05-17 03:35:00,5,0,87,0,112,True
2021-05-17 03:35:00,6,0,255,0,112,True
2021-05-17 03:35:00,9,0,255,0,112,True
2021-05-17 03:35:00,10,0,255,0,112,True
2021-05-17 03:35:00,11,0,77,0,112,True
2021-05-17 03:35:00,12,0,255,0,115,True
2021-05-17 03:35:00,15,0,255,0,115,True
2021-05-17 03:35:00,16,0,94,9,112,True
2021-05-17 03:35:00,17,0,255,0,115,True
2021-05-17 03:36:00,4,0,78,0,112,True
2021-05-17 03:36:00,5,0,255,0,122,True
2021-05-17 03:36:00,6,0,80,0,112,True
2021-05-17 03:36:00,9,0,64,0,112,True
2021-05-17 03:36:00,10,0,74,0,112,True
2021-05-17 03:36:00,11,0,255,0,112,True
2021-05-17 03:36:00,12,0,255,0,115,True
2021-05-17 03:36:00,15,0,255,0,115,True
2021-05-17 03:36:00,16,0,255,14,121,True
2021-05-17 03:36:00,17,0,255,0,124,True
2021-05-17 03:37:00,4,0,255,7,112,True
2021-05-17 03:37:00,5,0,94,0,122,True
2021-05-17 03:37:00,6,0,255,0,112,True
2021-05-17 03:37:00,9,0,255,0,112,True
2021-05-17 03:37:00,10,0,255,0,122,True
2021-05-17 03:37:00,11,0,71,0,112,True
2021-05-17 03:37:00,12,0,255,0,115,True
2021-05-17 03:37:00,15,0,255,0,115,True
2021-05-17 03:37:00,16,0,78,0,112,True
2021-05-17 03:37:00,17,0,255,0,115,True
2021-05-17 03:38:00,4,0,71,1,112,True
2021-05-17 03:38:00,5,0,255,0,112,True
2021-05-17 03:38:00,6,0,78,0,112,True
2021-05-17 03:38:00,9,0,67,0,112,True
2021-05-17 03:38:00,10,0,68,0,122,True
2021-05-17 03:38:00,11,0,255,0,112,True
2021-05-17 03:38:00,12,0,255,0,115,True
2021-05-17 03:38:00,15,0,255,0,115,True
2021-05-17 03:38:00,16,0,255,20,112,True
2021-05-17 03:38:00,17,0,255,0,115,True
2021-05-17 03:39:00,4,0,255,3,112,True
2021-05-17 03:39:00,5,0,86,0,112,True
2021-05-17 03:39:00,6,0,255,0,112,True
2021-05-17 03:39:00,9,0,255,0,112,True
2021-05-17 03:39:00,10,0,255,0,112,True
2021-05-17 03:39:00,11,0,68,0,112,True
2021-05-17 03:39:00,12,0,255,0,115,True
2021-05-17 03:39:00,15,0,255,0,115,True
2021-05-17 03:39:00,16,15,108,71,1,True
2021-05-17 03:39:00,17,0,255,0,115,True
2021-05-17 03:40:00,4,0,71,22,112,True
2021-05-17 03:40:00,5,0,255,2,112,True
2021-05-17 03:40:00,6,0,79,0,112,True
2021-05-17 03:40:00,9,0,68,0,112,True
2021-05-17 03:40:00,10,0,77,0,122,True
2021-05-17 03:40:00,11,0,255,14,112,True
2021-05-17 03:40:00,12,0,255,0,115,True
2021-05-17 03:40:00,15,0,255,0,115,True
2021-05-17 03:40:00,16,0,255,38,112,True
2021-05-17 03:40:00,17,0,255,0,115,True
2021-05-17 03:41:00,4,0,255,4,121,True
2021-05-17 03:41:00,5,0,255,13,121,True
2021-05-17 03:41:00,6,0,255,0,112,True
2021-05-17 03:41:00,9,0,255,0,112,True
2021-05-17 03:41:00,10,0,255,0,122,True
2021-05-17 03:41:00,11,0,64,0,112,True
2021-05-17 03:41:00,12,0,255,0,115,True
2021-05-17 03:41:00,15,0,255,0,115,True
2021-05-17 03:41:00,16,0,71,37,112,True
2021-05-17 03:41:00,17,0,255,0,115,True
2021-05-17 03:42:00,4,0,67,0,112,True
2021-05-17 03:42:00,5,0,255,0,80,True
2021-05-17 03:42:00,6,0,71,0,112,True
2021-05-17 03:42:00,9,0,63,0,112,True
2021-05-17 03:42:00,10,0,71,0,112,True
2021-05-17 03:42:00,11,0,255,0,112,True
2021-05-17 03:42:00,12,0,255,0,115,True
2021-05-17 03:42:00,15,0,255,0,115,True
2021-05-17 03:42:00,16,0,255,34,80,True
2021-05-17 03:42:00,17,0,255,0,115,True
2021-05-17 03:43:00,4,0,255,15,112,True
2021-05-17 03:43:00,5,0,255,0,80,True
2021-05-17 03:43:00,6,0,255,0,112,True
2021-05-17 03:43:00,9,0,255,0,112,True
2021-05-17 03:43:00,10,0,255,2,112,True
2021-05-17 03:43:00,11,0,66,0,112,True
2021-05-17 03:43:00,12,0,255,0,115,True
2021-05-17 03:43:00,15,0,255,0,115,True
2021-05-17 03:43:00,16,0,94,31,80,True
2021-05-17 03:43:00,17,0,255,0,115,True
2021-05-17 03:44:00,4,0,55,0,121,True
2021-05-17 03:44:00,5,0,255,0,80,True
2021-05-17 03:44:00,6,0,78,0,112,True
2021-05-17 03:44:00,9,0,63,0,112,True
2021-05-17 03:44:00,10,0,67,0,122,True
2021-05-17 03:44:00,11,0,255,0,112,True
2021-05-17 03:44:00,12,0,255,0,115,True
2021-05-17 03:44:00,15,0,255,0,115,True
2021-05-17 03:44:00,16,0,255,42,80,True
2021-05-17 03:44:00,17,0,255,0,115,True
2021-05-17 03:45:00,4,0,255,2,80,True
2021-05-17 03:45:00,5,0,255,0,83,True
2021-05-17 03:45:00,6,0,255,0,112,True
2021-05-17 03:45:00,9,0,255,0,112,True
2021-05-17 03:45:00,10,0,255,0,112,True
2021-05-17 03:45:00,11,0,67,40,121,True
2021-05-17 03:45:00,12,0,255,0,115,True
2021-05-17 03:45:00,15,0,255,0,115,True
2021-05-17 03:45:00,16,0,94,16,80,True
2021-05-17 03:45:00,17,0,255,1,115,True
2021-05-17 03:46:00,4,0,76,0,80,True
2021-05-17 03:46:00,5,0,255,0,83,True
2021-05-17 03:46:00,6,0,79,0,112,True
