datetime,user,steps,hr,intensity,kind,school
2021-05-10 00:45:00,15,0,255,0,115,False
2021-05-10 00:45:00,16,0,255,0,115,False
2021-05-10 00:45:00,17,0,255,0,115,False
2021-05-10 00:46:00,4,0,255,0,115,False
2021-05-10 00:46:00,5,0,255,0,115,False
2021-05-10 00:46:00,6,0,255,0,115,False
2021-05-10 00:46:00,9,0,255,0,115,False
2021-05-10 00:46:00,10,0,255,0,115,False
2021-05-10 00:46:00,11,0,255,0,115,False
2021-05-10 00:46:00,12,0,255,0,115,False
2021-05-10 00:46:00,15,0,255,0,115,False
2021-05-10 00:46:00,16,0,255,0,115,False
2021-05-10 00:46:00,17,0,255,0,115,False
2021-05-10 00:47:00,4,0,255,0,115,False
2021-05-10 00:47:00,5,0,255,0,115,False
2021-05-10 00:47:00,6,0,255,0,115,False
2021-05-10 00:47:00,9,0,255,0,115,False
2021-05-10 00:47:00,10,0,255,0,115,False
2021-05-10 00:47:00,11,0,255,0,115,False
2021-05-10 00:47:00,12,0,255,0,115,False
2021-05-10 00:47:00,15,0,255,0,115,False
2021-05-10 00:47:00,16,0,255,0,115,False
2021-05-10 00:47:00,17,0,255,0,115,False
2021-05-10 00:48:00,4,0,255,0,115,False
2021-05-10 00:48:00,5,0,255,0,115,False
2021-05-10 00:48:00,6,0,255,0,115,False
2021-05-10 00:48:00,9,0,255,0,115,False
2021-05-10 00:48:00,10,0,255,0,115,False
2021-05-10 00:48:00,11,0,255,0,115,False
2021-05-10 00:48:00,12,0,255,0,115,False
2021-05-10 00:48:00,15,0,255,0,115,False
2021-05-10 00:48:00,16,0,255,0,115,False
2021-05-10 00:48:00,17,0,255,0,115,False
2021-05-10 00:49:00,4,0,255,0,115,False
2021-05-10 00:49:00,5,0,255,0,115,False
2021-05-10 00:49:00,6,0,255,0,115,False
2021-05-10 00:49:00,9,0,255,0,115,False
2021-05-10 00:49:00,10,0,255,0,115,False
2021-05-10 00:49:00,11,0,255,0,115,False
2021-05-10 00:49:00,12,0,255,0,115,False
2021-05-10 00:49:00,15,0,255,0,115,False
2021-05-10 00:49:00,16,0,255,0,115,False
2021-05-10 00:49:00,17,0,255,0,115,False
2021-05-10 00:50:00,4,0,255,0,115,False
2021-05-10 00:50:00,5,0,255,0,115,False
2021-05-10 00:50:00,6,0,255,0,115,False
2021-05-10 00:50:00,9,0,255,0,115,False
2021-05-10 00:50:00,10,0,255,0,115,False
2021-05-10 00:50:00,11,0,255,0,115,False
2021-05-10 00:50:00,12,0,255,0,115,False
2021-05-10 00:50:00,15,0,255,0,115,False
2021-05-10 00:50:00,16,0,255,0,115,False
2021-05-10 00:50:00,17,0,255,0,115,False
2021-05-10 00:51:00,4,0,255,0,115,False
2021-05-10 00:51:00,5,0,255,0,115,False
2021-05-10 00:51:00,6,0,255,0,115,False
2021-05-10 00:51:00,9,0,255,0,115,False
2021-05-10 00:51:00,10,0,255,0,115,False
2021-05-10 00:51:00,11,0,255,0,115,False
2021-05-10 00:51:00,12,0,255,0,115,False
2021-05-10 00:51:00,15,0,255,0,115,False
2021-05-10 00:51:00,16,0,255,0,115,False
2021-05-10 00:51:00,17,0,255,0,115,False
2021-05-10 00:52:00,4,0,255,0,115,False
2021-05-10 00:52:00,5,0,255,0,115,False
2021-05-10 00:52:00,6,0,255,0,115,False
2021-05-10 00:52:00,9,0,255,0,115,False
2021-05-10 00:52:00,10,0,255,0,115,False
2021-05-10 00:52:00,11,0,255,0,115,False
2021-05-10 00:52:00,12,0,255,0,115,False
2021-05-10 00:52:00,15,0,255,0,115,False
2021-05-10 00:52:00,16,0,255,0,115,False
2021-05-10 00:52:00,17,0,255,0,115,False
2021-05-10 00:53:00,4,0,255,0,115,False
2021-05-10 00:53:00,5,0,255,0,115,False
2021-05-10 00:53:00,6,0,255,0,115,False
2021-05-10 00:53:00,9,0,255,0,115,False
2021-05-10 00:53:00,10,0,255,0,115,False
2021-05-10 00:53:00,11,0,255,0,115,False
2021-05-10 00:53:00,12,0,255,0,115,False
2021-05-10 00:53:00,15,0,255,0,115,False
2021-05-10 00:53:00,16,0,255,0,115,False
2021-05-10 00:53:00,17,0,255,0,115,False
2021-05-10 00:54:00,4,0,255,0,115,False
2021-05-10 00:54:00,5,0,255,0,115,False
2021-05-10 00:54:00,6,0,255,0,115,False
2021-05-10 00:54:00,9,0,255,0,115,False
2021-05-10 00:54:00,10,0,255,0,115,False
2021-05-10 00:54:00,11,0,255,0,115,False
2021-05-10 00:54:00,12,0,255,0,115,False
2021-05-10 00:54:00,15,0,255,0,115,False
2021-05-10 00:54:00,16,0,255,0,115,False
2021-05-10 00:54:00,17,0,255,0,115,False
2021-05-10 00:55:00,4,0,255,0,115,False
2021-05-10 00:55:00,5,0,255,0,115,False
2021-05-10 00:55:00,6,0,255,0,115,False
2021-05-10 00:55:00,9,0,255,0,115,False
2021-05-10 00:55:00,10,0,255,0,115,False
2021-05-10 00:55:00,11,0,255,0,115,False
2021-05-10 00:55:00,12,0,255,0,115,False
